2.254004747248219420e+00 1.480803966786650605e+00
1.871323140898482951e+00 1.358439236140344786e+00
1.184983582517076695e+00 1.408718533081743107e+00
4.673153635566156816e-01 8.956395322077267407e-01
5.953073866390863333e-01 1.255410413592686458e+00
1.153258592719236919e+00 1.798672674408999250e-01
5.253740146143547340e-01 1.446585551850530171e+00
6.659063872083100799e-01 8.808576279571138645e-01
3.181193379545484978e-01 4.916150111406495937e-01
1.797165239963586680e+00 2.534379435705386707e-01
6.248599874979301472e-01 1.019564018323635635e+00
1.458491322992103156e-01 3.809981785738046356e-01
5.666649954335284400e-01 1.509593373834378305e+00
1.429365598652954317e+00 1.495208609942766609e+00
3.749595526537486401e-01 1.097347778546384323e+00
7.526594631164661431e-01 1.771849459194620169e-01
7.531640192380656407e-01 2.330373097816773320e-01
1.344062219105973011e+00 1.370465527899422220e+00
1.854546805320199943e-01 8.212740036133342469e-01
3.389850984189654581e-01 5.292261786892891173e-01
4.915361094760379301e-01 1.015917947497775531e+00
4.966801657655614544e-01 2.842562950072407002e-01
1.364435209725081422e-01 3.675715827304102956e-01
1.318353461440286756e+00 1.063330878440551741e+00
2.141487981989839695e-01 7.851165661330155032e-01
1.042287720550872654e-01 1.481024873611285209e+00
3.114881860720906670e-01 3.676009187169134163e-01
5.993173466288354012e-01 7.576469386032921305e-01
1.425363039986662583e+00 2.272481857718105791e-01
4.197677992499587174e-01 5.519176834901294848e-01
1.581345655130995453e+00 1.022719200467801653e-01
9.625105330487456756e-01 4.029864467968897745e-01
6.466462786384400419e-01 1.432015648099092431e+00
1.286774789592671331e+00 5.404111091815628765e-01
1.147953553622623746e+00 2.306005473361178171e-01
1.663857744471730904e-01 1.474565536775942931e+00
2.454531998589477293e-01 1.019399090019254883e+00
5.361020315804966296e-01 2.802359492532463525e-01
7.797061502992091997e-01 4.806766634109636560e-01
3.857541762865077106e-01 1.379708878885516299e+00
7.775779585461362053e-01 3.294702649912437109e-01
1.915691754852178463e-01 4.175634651824278731e-01
6.584259949951029589e-02 5.392977763076275410e-01
8.774065551048246259e-02 1.277280442235551594e-01
5.897508890592149111e-01 1.343662932597198489e+00
1.367939417691298176e-01 1.497972827797710460e+00
8.190716002428364284e-01 3.958255694510744438e-01
5.118642493160303619e-01 1.194062199509767330e+00
2.269187007852978000e-01 8.249104696222844257e-01
7.512367379341738927e-01 8.314123608462383741e-01
1.015292112689182957e+00 1.439755556265129577e-01
6.721727303508790996e-01 3.647585968568878845e-01
6.695788629792145397e-01 1.241452318012654432e+00
4.772486561834324292e-01 7.983343281203425512e-01
1.946080345439326897e-01 4.225326582911990148e-01
1.750258676463525731e+00 2.651793555583556450e-01
4.481896929420748910e-01 5.098885163065821624e-01
